"id","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28"
"FOODS_3_744_TX_3_validation","1","1","1","1","1","1","1","27","4","26","6","25","28","6","24","26","24","28","27","5","5","5","5","24","28","26","24","27"
"FOODS_3_745_TX_3_validation","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1"
"FOODS_3_746_TX_3_validation","1","10","2","1","12","2","2","2","1","11","11","2","2","10","10","1","11","12","11","10","11","1","2","1","12","11","2","11"
"FOODS_3_747_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_748_TX_3_validation","1","1","4","1","4","1","3","2","1","2","1","2","1","1","1","2","3","2","2","2","1","2","1","2","1","2","3","1"
"FOODS_3_749_TX_3_validation","7","1","1","3","1","7","1","1","6","1","2","6","1","1","2","1","1","1","1","1","1","1","1","2","1","6","2","2"
"FOODS_3_750_TX_3_validation","19","11","2","1","17","11","15","15","11","11","2","16","11","11","17","17","15","3","11","18","20","15","17","2","2","1","20","11"
"FOODS_3_751_TX_3_validation","2","2","1","5","1","1","1","3","2","1","1","1","3","1","1","1","2","1","1","2","1","1","2","2","2","2","4","1"
"FOODS_3_752_TX_3_validation","35","13","35","1","2","6","27","37","51","35","3","51","35","14","10","48","35","43","35","35","43","4","22","54","13","1","35","13"
"FOODS_3_753_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_754_TX_3_validation","3","2","1","1","1","1","2","1","1","1","2","1","1","1","1","2","2","1","1","2","1","1","1","1","1","1","1","1"
"FOODS_3_755_TX_3_validation","1","13","1","1","2","13","2","13","11","1","16","13","1","18","11","1","4","11","1","1","1","1","14","1","1","5","1","11"
"FOODS_3_756_TX_3_validation","24","4","25","13","24","4","25","3","24","24","24","10","25","25","21","24","1","22","26","26","26","26","23","22","3","4","26","6"
"FOODS_3_757_TX_3_validation","22","23","2","22","26","1","26","4","12","22","20","22","23","24","22","25","24","2","24","6","23","25","2","24","12","22","26","25"
"FOODS_3_758_TX_3_validation","1","1","6","1","1","1","1","1","2","1","1","1","2","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_759_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_760_TX_3_validation","3","12","12","2","9","9","8","6","8","10","6","9","6","7","6","6","9","10","8","11","7","7","9","1","6","9","7","7"
"FOODS_3_761_TX_3_validation","1","1","1","1","1","2","4","2","1","2","2","3","1","1","1","1","1","6","2","2","2","2","2","2","1","2","2","1"
"FOODS_3_762_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_763_TX_3_validation","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_764_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_765_TX_3_validation","1","2","2","1","1","3","1","1","3","1","2","2","1","1","1","2","1","5","1","1","1","1","1","2","1","1","3","1"
"FOODS_3_766_TX_3_validation","1","1","1","1","1","1","1","4","1","2","1","1","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","1"
"FOODS_3_767_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_768_TX_3_validation","1","1","2","2","2","2","1","7","2","8","2","1","1","1","7","1","8","2","7","8","1","2","2","1","2","1","1","1"
"FOODS_3_769_TX_3_validation","22","2","25","13","1","27","24","25","22","22","13","2","24","25","24","25","2","13","1","13","25","22","2","2","1","2","2","24"
"FOODS_3_770_TX_3_validation","1","1","1","1","1","2","1","1","1","1","1","5","1","1","2","5","1","2","1","2","1","1","1","1","1","1","6","1"
"FOODS_3_771_TX_3_validation","1","2","1","1","1","2","1","3","1","1","1","2","2","1","1","2","1","2","2","1","1","2","2","1","1","1","1","1"
"FOODS_3_772_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_773_TX_3_validation","1","2","1","4","1","6","1","4","1","1","1","4","1","1","1","1","1","4","1","1","1","1","9","1","1","2","1","1"
"FOODS_3_774_TX_3_validation","2","1","4","3","2","1","4","3","3","1","2","2","3","4","1","2","2","4","2","1","1","1","1","1","1","2","2","1"
"FOODS_3_775_TX_3_validation","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_776_TX_3_validation","1","1","2","2","2","4","2","4","1","1","2","1","1","2","2","1","2","1","4","1","5","4","4","1","1","2","2","1"
"FOODS_3_777_TX_3_validation","2","4","1","5","2","4","1","4","2","4","4","4","2","1","4","1","8","5","1","2","1","5","1","1","6","1","1","2"
"FOODS_3_778_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1"
"FOODS_3_779_TX_3_validation","1","1","1","1","1","1","1","1","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1"
"FOODS_3_780_TX_3_validation","1","1","1","7","4","4","5","2","2","4","4","1","1","2","2","2","1","1","2","1","1","1","1","1","1","1","1","1"
"FOODS_3_781_TX_3_validation","1","4","1","5","1","4","2","1","1","4","4","2","1","1","1","4","1","2","4","1","1","1","2","1","1","2","1","2"
"FOODS_3_782_TX_3_validation","16","2","15","2","11","19","11","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_783_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_784_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_785_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","36","38","35","35","35","30","30","3","24","7","3"
"FOODS_3_786_TX_3_validation","2","1","1","6","1","1","2","1","2","1","1","1","1","2","1","1","2","2","1","1","1","1","1","2","1","2","6","7"
"FOODS_3_787_TX_3_validation","33","29","30","3","29","34","29","33","33","33","1","1","1","9","23","30","30","29","29","2","13","32","13","2","23","2","2","29"
"FOODS_3_788_TX_3_validation","1","4","1","2","1","4","1","4","1","3","1","1","1","2","2","6","2","1","1","2","4","1","2","2","2","1","1","4"
"FOODS_3_789_TX_3_validation","12","3","14","11","10","12","10","13","2","11","13","11","10","1","1","15","13","13","10","13","12","15","15","12","11","2","14","15"
"FOODS_3_790_TX_3_validation","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","3","1","1","1","1","2","1","1","2","1","3","1"
"FOODS_3_791_TX_3_validation","1","1","1","2","1","2","1","9","1","1","1","1","1","2","1","1","1","1","1","2","5","2","1","1","1","1","1","2"
"FOODS_3_792_TX_3_validation","21","19","1","13","2","11","1","1","2","18","2","4","21","13","19","23","18","13","20","13","4","19","19","13","18","13","20","18"
"FOODS_3_793_TX_3_validation","2","1","2","2","1","1","2","1","1","2","1","1","2","1","1","1","1","1","1","2","1","2","2","3","2","2","2","1"
"FOODS_3_794_TX_3_validation","2","1","1","1","1","2","2","1","2","1","1","2","2","3","1","1","3","1","2","2","2","1","1","2","1","1","1","1"
"FOODS_3_795_TX_3_validation","3","1","2","5","3","2","5","3","3","3","2","1","2","4","5","3","1","2","1","2","2","2","2","1","2","3","6","4"
"FOODS_3_796_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_797_TX_3_validation","1","1","3","3","2","2","2","2","3","2","1","3","1","3","1","3","2","4","3","3","1","2","4","4","3","2","1","3"
"FOODS_3_798_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_799_TX_3_validation","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_800_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_801_TX_3_validation","22","2","22","22","3","33","33","33","7","31","13","33","33","5","32","2","1","1","32","31","13","1","28","1","28","22","30","28"
"FOODS_3_802_TX_3_validation","1","1","1","1","1","1","3","1","4","2","1","1","1","1","1","3","3","2","1","2","1","1","1","1","1","1","1","2"
"FOODS_3_803_TX_3_validation","1","1","2","1","1","1","1","6","2","12","2","5","1","1","1","1","9","12","6","8","9","1","11","1","1","1","1","1"
"FOODS_3_804_TX_3_validation","2","1","1","18","5","6","2","1","8","4","8","5","24","44","47","7","9","34","13","20","6","5","1","1","3","8","44","13"
"FOODS_3_805_TX_3_validation","2","2","2","1","1","4","4","2","1","1","4","2","4","5","2","1","2","2","4","7","4","1","1","2","1","2","4","1"
"FOODS_3_806_TX_3_validation","1","1","1","1","1","2","1","2","2","1","1","4","2","1","1","6","2","3","1","2","1","3","1","1","2","1","1","1"
"FOODS_3_807_TX_3_validation","12","2","2","2","8","2","11","9","9","9","9","10","12","10","11","9","9","9","10","11","10","11","2","13","9","8","1","2"
"FOODS_3_808_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_809_TX_3_validation","20","17","39","9","5","9","38","16","3","7","6","6","8","15","41","25","10","9","20","8","21","16","5","4","36","4","38","9"
"FOODS_3_810_TX_3_validation","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","3","2","1","3","3","2","1","1","3","1"
"FOODS_3_811_TX_3_validation","11","7","54","51","5","9","15","9","5","35","5","17","6","26","33","22","16","35","14","21","16","21","17","14","18","10","7","16"
"FOODS_3_812_TX_3_validation","2","2","1","1","1","1","2","1","1","1","4","1","1","2","1","1","1","3","2","1","1","1","1","1","1","1","1","1"
"FOODS_3_813_TX_3_validation","2","1","1","1","1","4","4","2","1","1","4","1","1","1","5","1","1","1","4","1","1","2","4","5","1","1","1","1"
"FOODS_3_814_TX_3_validation","2","10","2","2","1","9","7","10","1","7","2","1","2","2","10","1","1","2","7","7","9","7","7","2","2","11","7","1"
"FOODS_3_815_TX_3_validation","1","1","2","1","6","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","4","1","1","1"
"FOODS_3_816_TX_3_validation","1","1","1","1","2","2","1","32","2","13","13","1","1","1","1","1","2","1","1","1","1","2","1","1","1","1","1","1"
"FOODS_3_817_TX_3_validation","1","2","2","1","2","1","1","2","1","1","1","1","1","2","1","1","1","1","1","1","1","1","2","1","1","1","1","1"
"FOODS_3_818_TX_3_validation","7","2","5","6","1","2","2","2","6","4","4","4","5","2","5","4","2","7","2","1","2","2","5","2","5","2","2","4"
"FOODS_3_819_TX_3_validation","2","8","2","1","1","7","2","1","8","1","2","7","2","2","1","2","2","1","1","1","2","1","1","7","2","2","1","1"
"FOODS_3_820_TX_3_validation","1","3","1","1","4","2","8","2","1","3","3","8","2","1","1","1","6","1","4","1","3","3","1","1","1","1","1","1"
"FOODS_3_821_TX_3_validation","2","1","2","1","1","2","1","5","1","1","1","1","1","1","3","1","2","1","2","4","1","3","1","1","3","1","1","1"
"FOODS_3_822_TX_3_validation","2","28","2","1","2","12","2","2","28","2","23","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_823_TX_3_validation","1","1","1","3","1","1","1","1","2","1","1","1","2","2","1","2","1","1","1","4","1","2","1","1","1","1","1","1"
"FOODS_3_824_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_825_TX_3_validation","2","2","3","1","2","2","2","2","2","1","1","1","1","3","1","6","2","1","2","2","2","2","3","1","1","1","5","1"
"FOODS_3_826_TX_3_validation","3","6","3","1","3","5","2","2","3","1","2","4","2","1","1","4","3","1","4","4","3","1","1","1","1","1","2","2"
"FOODS_3_827_TX_3_validation","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","6","6","2","9","6","1","2","11","1"
